
Thread 2 is writting, Tiempo log, 1, 901100 nanosegundos
Thread 1 is wrtting, Tiempo log, 1, 1022600 nanosegundos
Thread 2 is writting, Tiempo log, 2, 285100 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 278900 nanosegundos
Thread 2 is writting, Tiempo log, 3, 272500 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 278700 nanosegundos
Thread 2 is writting, Tiempo log, 4, 259500 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 263600 nanosegundos
Thread 2 is writting, Tiempo log, 5, 253000 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 266000 nanosegundos
Thread 2 is writting, Tiempo log, 6, 265500 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 251800 nanosegundos
Thread 2 is writting, Tiempo log, 7, 300400 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 313300 nanosegundos
Thread 2 is writting, Tiempo log, 8, 254100 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 242200 nanosegundos
Thread 2 is writting, Tiempo log, 9, 284300 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 239100 nanosegundos
Thread 2 is writting, Tiempo log, 10, 221800 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 216800 nanosegundos
Thread 2 is writting, Tiempo log, 11, 195100 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 196500 nanosegundos
Thread 2 is writting, Tiempo log, 12, 248900 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 262600 nanosegundos
Thread 2 is writting, Tiempo log, 13, 275700 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 250700 nanosegundos
Thread 2 is writting, Tiempo log, 14, 219700 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 206600 nanosegundos
Thread 2 is writting, Tiempo log, 15, 199400 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 237500 nanosegundos
Thread 2 is writting, Tiempo log, 16, 276900 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 263500 nanosegundos
Thread 2 is writting, Tiempo log, 17, 285800 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 257300 nanosegundos
Thread 2 is writting, Tiempo log, 18, 261200 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 238200 nanosegundos
Thread 2 is writting, Tiempo log, 19, 234100 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 235500 nanosegundos
Thread 2 is writting, Tiempo log, 20, 210100 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 243600 nanosegundos
