
Thread 2 is writting, Tiempo log, 1, 872600 nanosegundos
Thread 2 is writting, Tiempo log, 2, 114000 nanosegundos
Thread 2 is writting, Tiempo log, 3, 108400 nanosegundos
Thread 1 is wrtting, Tiempo log, 1, 1252700 nanosegundos
Thread 2 is writting, Tiempo log, 4, 247900 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 278000 nanosegundos
Thread 2 is writting, Tiempo log, 5, 204700 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 263000 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 129600 nanosegundos
Thread 2 is writting, Tiempo log, 6, 494100 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 319800 nanosegundos
Thread 2 is writting, Tiempo log, 7, 232700 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 287600 nanosegundos
Thread 2 is writting, Tiempo log, 8, 285400 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 232200 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 139000 nanosegundos
Thread 2 is writting, Tiempo log, 9, 411500 nanosegundos
Thread 2 is writting, Tiempo log, 10, 98200 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 377700 nanosegundos
Thread 2 is writting, Tiempo log, 11, 223700 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 237600 nanosegundos
Thread 2 is writting, Tiempo log, 12, 244300 nanosegundos
Thread 2 is writting, Tiempo log, 13, 129400 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 413800 nanosegundos
Thread 2 is writting, Tiempo log, 14, 258400 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 236500 nanosegundos
Thread 2 is writting, Tiempo log, 15, 205300 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 180400 nanosegundos
Thread 2 is writting, Tiempo log, 16, 180800 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 195900 nanosegundos
Thread 2 is writting, Tiempo log, 17, 196000 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 210400 nanosegundos
Thread 2 is writting, Tiempo log, 18, 245400 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 234800 nanosegundos
Thread 2 is writting, Tiempo log, 19, 189200 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 201500 nanosegundos
Thread 2 is writting, Tiempo log, 20, 240000 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 258600 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 102900 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 102100 nanosegundos
