Thread 1 is wrtting, Tiempo log, 1, 870600 nanosegundos
Thread 2 is writting, Tiempo log, 1, 992900 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 282700 nanosegundos
Thread 2 is writting, Tiempo log, 2, 248300 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 231000 nanosegundos
Thread 2 is writting, Tiempo log, 3, 261000 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 260500 nanosegundos
Thread 2 is writting, Tiempo log, 4, 222100 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 235700 nanosegundos
Thread 2 is writting, Tiempo log, 5, 284500 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 271000 nanosegundos
Thread 2 is writting, Tiempo log, 6, 234700 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 334300 nanosegundos
Thread 2 is writting, Tiempo log, 7, 362000 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 259100 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 112200 nanosegundos
Thread 2 is writting, Tiempo log, 8, 386200 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 237200 nanosegundos
Thread 2 is writting, Tiempo log, 9, 219800 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 238800 nanosegundos
Thread 2 is writting, Tiempo log, 10, 235000 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 197900 nanosegundos
Thread 2 is writting, Tiempo log, 11, 234800 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 270200 nanosegundos
Thread 2 is writting, Tiempo log, 12, 252600 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 249200 nanosegundos
Thread 2 is writting, Tiempo log, 13, 283200 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 261200 nanosegundos
Thread 2 is writting, Tiempo log, 14, 239600 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 273400 nanosegundos
Thread 2 is writting, Tiempo log, 15, 262200 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 225600 nanosegundos
Thread 2 is writting, Tiempo log, 16, 193600 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 231200 nanosegundos
Thread 2 is writting, Tiempo log, 17, 259800 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 247900 nanosegundos
Thread 2 is writting, Tiempo log, 18, 287800 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 281500 nanosegundos
Thread 2 is writting, Tiempo log, 19, 238300 nanosegundos
Thread 2 is writting, Tiempo log, 20, 122500 nanosegundos
