Thread 1 is wrtting, Tiempo log, 1, 926300 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1104100 nanosegundos
Thread 2 is writting, Tiempo log, 2, 132700 nanosegundos
Thread 2 is writting, Tiempo log, 3, 120300 nanosegundos
Thread 2 is writting, Tiempo log, 4, 136100 nanosegundos
Thread 2 is writting, Tiempo log, 5, 126300 nanosegundos
Thread 2 is writting, Tiempo log, 6, 131500 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 1110400 nanosegundos
Thread 2 is writting, Tiempo log, 7, 251900 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 254700 nanosegundos
Thread 2 is writting, Tiempo log, 8, 228900 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 244200 nanosegundos
Thread 2 is writting, Tiempo log, 9, 286900 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 283500 nanosegundos
Thread 2 is writting, Tiempo log, 10, 244500 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 222900 nanosegundos
Thread 2 is writting, Tiempo log, 11, 229300 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 215900 nanosegundos
Thread 2 is writting, Tiempo log, 12, 226800 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 213900 nanosegundos
Thread 2 is writting, Tiempo log, 13, 234900 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 240400 nanosegundos
Thread 2 is writting, Tiempo log, 14, 231000 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 191500 nanosegundos
Thread 2 is writting, Tiempo log, 15, 205800 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 226700 nanosegundos
Thread 2 is writting, Tiempo log, 16, 234100 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 208200 nanosegundos
Thread 2 is writting, Tiempo log, 17, 233300 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 223000 nanosegundos
Thread 2 is writting, Tiempo log, 18, 244100 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 257100 nanosegundos
Thread 2 is writting, Tiempo log, 19, 217100 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 260200 nanosegundos
Thread 2 is writting, Tiempo log, 20, 261200 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 238400 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 136900 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 128900 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 127900 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 125800 nanosegundos
