
Thread 2 is writting, Tiempo log, 1, 838100 nanosegundos
Thread 1 is wrtting, Tiempo log, 1, 930700 nanosegundos
Thread 2 is writting, Tiempo log, 2, 272400 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 249000 nanosegundos
Thread 2 is writting, Tiempo log, 3, 217300 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 230900 nanosegundos
Thread 2 is writting, Tiempo log, 4, 248400 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 255600 nanosegundos
Thread 2 is writting, Tiempo log, 5, 248300 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 253000 nanosegundos
Thread 2 is writting, Tiempo log, 6, 265900 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 259800 nanosegundos
Thread 2 is writting, Tiempo log, 7, 302000 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 315900 nanosegundos
Thread 2 is writting, Tiempo log, 8, 250000 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 214000 nanosegundos
Thread 2 is writting, Tiempo log, 9, 214400 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 200000 nanosegundos
Thread 2 is writting, Tiempo log, 10, 215300 nanosegundos
Thread 2 is writting, Tiempo log, 11, 110300 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 392600 nanosegundos
Thread 2 is writting, Tiempo log, 12, 252000 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 260600 nanosegundos
Thread 2 is writting, Tiempo log, 13, 250500 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 248200 nanosegundos
Thread 2 is writting, Tiempo log, 14, 251200 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 267900 nanosegundos
Thread 2 is writting, Tiempo log, 15, 261300 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 263000 nanosegundos
Thread 2 is writting, Tiempo log, 16, 267500 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 272200 nanosegundos
Thread 2 is writting, Tiempo log, 17, 249200 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 251000 nanosegundos
Thread 2 is writting, Tiempo log, 18, 276000 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 260700 nanosegundos
Thread 2 is writting, Tiempo log, 19, 245100 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 249200 nanosegundos
Thread 2 is writting, Tiempo log, 20, 241000 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 241100 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 91400 nanosegundos
