
Thread 1 is wrtting, Tiempo log, 1, 866500 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1018600 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 299100 nanosegundos
Thread 2 is writting, Tiempo log, 2, 251800 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 223500 nanosegundos
Thread 2 is writting, Tiempo log, 3, 329900 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 332300 nanosegundos
Thread 2 is writting, Tiempo log, 4, 197700 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 219600 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 125000 nanosegundos
Thread 2 is writting, Tiempo log, 5, 414600 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 248800 nanosegundos
Thread 2 is writting, Tiempo log, 6, 266200 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 293900 nanosegundos
Thread 2 is writting, Tiempo log, 7, 271100 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 279700 nanosegundos
Thread 2 is writting, Tiempo log, 8, 290900 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 280900 nanosegundos
Thread 2 is writting, Tiempo log, 9, 259900 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 265000 nanosegundos
Thread 2 is writting, Tiempo log, 10, 276700 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 255100 nanosegundos
Thread 2 is writting, Tiempo log, 11, 255300 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 237200 nanosegundos
Thread 2 is writting, Tiempo log, 12, 239800 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 250300 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 116700 nanosegundos
Thread 2 is writting, Tiempo log, 13, 423600 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 246900 nanosegundos
Thread 2 is writting, Tiempo log, 14, 262400 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 257500 nanosegundos
Thread 2 is writting, Tiempo log, 15, 214800 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 263900 nanosegundos
Thread 2 is writting, Tiempo log, 16, 300500 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 293100 nanosegundos
Thread 2 is writting, Tiempo log, 17, 275300 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 263100 nanosegundos
Thread 2 is writting, Tiempo log, 18, 258400 nanosegundos
Thread 2 is writting, Tiempo log, 19, 170200 nanosegundos
Thread 2 is writting, Tiempo log, 20, 136000 nanosegundos
