Thread 1 is wrtting, Tiempo log, 1, 841300 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 115200 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1070800 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 294100 nanosegundos
Thread 2 is writting, Tiempo log, 2, 268600 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 250400 nanosegundos
Thread 2 is writting, Tiempo log, 3, 237900 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 230900 nanosegundos
Thread 2 is writting, Tiempo log, 4, 283600 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 304200 nanosegundos
Thread 2 is writting, Tiempo log, 5, 261900 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 229200 nanosegundos
Thread 2 is writting, Tiempo log, 6, 262300 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 307600 nanosegundos
Thread 2 is writting, Tiempo log, 7, 279300 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 239900 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 128400 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 108300 nanosegundos
Thread 2 is writting, Tiempo log, 8, 552300 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 328400 nanosegundos
Thread 2 is writting, Tiempo log, 9, 308000 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 224700 nanosegundos
Thread 2 is writting, Tiempo log, 10, 216900 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 232400 nanosegundos
Thread 2 is writting, Tiempo log, 11, 269000 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 247200 nanosegundos
Thread 2 is writting, Tiempo log, 12, 257100 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 222900 nanosegundos
Thread 2 is writting, Tiempo log, 13, 184700 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 218400 nanosegundos
Thread 2 is writting, Tiempo log, 14, 315900 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 305600 nanosegundos
Thread 2 is writting, Tiempo log, 15, 232900 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 227500 nanosegundos
Thread 2 is writting, Tiempo log, 16, 207400 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 254600 nanosegundos
Thread 2 is writting, Tiempo log, 17, 260700 nanosegundos
Thread 2 is writting, Tiempo log, 18, 109100 nanosegundos
Thread 2 is writting, Tiempo log, 19, 105200 nanosegundos
Thread 2 is writting, Tiempo log, 20, 105900 nanosegundos
