
Thread 1 is wrtting, Tiempo log, 1, 879700 nanosegundos
Thread 2 is writting, Tiempo log, 1, 973300 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 242300 nanosegundos
Thread 2 is writting, Tiempo log, 2, 279700 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 228900 nanosegundos
Thread 2 is writting, Tiempo log, 3, 246200 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 253700 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 136300 nanosegundos
Thread 2 is writting, Tiempo log, 4, 443000 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 256300 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 129900 nanosegundos
Thread 2 is writting, Tiempo log, 5, 406900 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 257500 nanosegundos
Thread 2 is writting, Tiempo log, 6, 278300 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 239000 nanosegundos
Thread 2 is writting, Tiempo log, 7, 183300 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 221600 nanosegundos
Thread 2 is writting, Tiempo log, 8, 258700 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 243700 nanosegundos
Thread 2 is writting, Tiempo log, 9, 237300 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 256200 nanosegundos
Thread 2 is writting, Tiempo log, 10, 230000 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 207900 nanosegundos
Thread 2 is writting, Tiempo log, 11, 185300 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 204200 nanosegundos
Thread 2 is writting, Tiempo log, 12, 231100 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 234700 nanosegundos
Thread 2 is writting, Tiempo log, 13, 201200 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 234300 nanosegundos
Thread 2 is writting, Tiempo log, 14, 242000 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 251300 nanosegundos
Thread 2 is writting, Tiempo log, 15, 253000 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 223800 nanosegundos
Thread 2 is writting, Tiempo log, 16, 244100 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 224700 nanosegundos
Thread 2 is writting, Tiempo log, 17, 253700 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 249700 nanosegundos
Thread 2 is writting, Tiempo log, 18, 215600 nanosegundos
Thread 2 is writting, Tiempo log, 19, 99600 nanosegundos
Thread 2 is writting, Tiempo log, 20, 96400 nanosegundos
