Thread 1 is wrtting, Tiempo log, 1, 1092300 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 116300 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1334700 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 263700 nanosegundos
Thread 2 is writting, Tiempo log, 2, 274000 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 247200 nanosegundos
Thread 2 is writting, Tiempo log, 3, 197000 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 220900 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 113600 nanosegundos
Thread 2 is writting, Tiempo log, 4, 402700 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 247600 nanosegundos
Thread 2 is writting, Tiempo log, 5, 246800 nanosegundos
Thread 2 is writting, Tiempo log, 6, 140900 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 451700 nanosegundos
Thread 2 is writting, Tiempo log, 7, 239600 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 263500 nanosegundos
Thread 2 is writting, Tiempo log, 8, 269100 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 307100 nanosegundos
Thread 2 is writting, Tiempo log, 9, 321800 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 247000 nanosegundos
Thread 2 is writting, Tiempo log, 10, 239400 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 211300 nanosegundos
Thread 2 is writting, Tiempo log, 11, 221600 nanosegundos
Thread 2 is writting, Tiempo log, 12, 103300 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 354900 nanosegundos
Thread 2 is writting, Tiempo log, 13, 230800 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 226400 nanosegundos
Thread 2 is writting, Tiempo log, 14, 223100 nanosegundos
Thread 2 is writting, Tiempo log, 15, 127300 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 390900 nanosegundos
Thread 2 is writting, Tiempo log, 16, 220900 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 240800 nanosegundos
Thread 2 is writting, Tiempo log, 17, 229000 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 193000 nanosegundos
Thread 2 is writting, Tiempo log, 18, 208200 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 221700 nanosegundos
Thread 2 is writting, Tiempo log, 19, 195900 nanosegundos
Thread 2 is writting, Tiempo log, 20, 97300 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 391000 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 97600 nanosegundos
