Thread 1 is wrtting, Tiempo log, 1, 1105900 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1162400 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 223400 nanosegundos
Thread 2 is writting, Tiempo log, 2, 215900 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 209600 nanosegundos
Thread 2 is writting, Tiempo log, 3, 215000 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 234300 nanosegundos
Thread 2 is writting, Tiempo log, 4, 236000 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 198800 nanosegundos
Thread 2 is writting, Tiempo log, 5, 212700 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 216500 nanosegundos
Thread 2 is writting, Tiempo log, 6, 270700 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 309500 nanosegundos
Thread 2 is writting, Tiempo log, 7, 276600 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 276800 nanosegundos
Thread 2 is writting, Tiempo log, 8, 334400 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 332100 nanosegundos
Thread 2 is writting, Tiempo log, 9, 276500 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 275900 nanosegundos
Thread 2 is writting, Tiempo log, 10, 229500 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 205200 nanosegundos
Thread 2 is writting, Tiempo log, 11, 237100 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 284000 nanosegundos
Thread 2 is writting, Tiempo log, 12, 261700 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 264800 nanosegundos
Thread 2 is writting, Tiempo log, 13, 254700 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 207300 nanosegundos
Thread 2 is writting, Tiempo log, 14, 217500 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 252900 nanosegundos
Thread 2 is writting, Tiempo log, 15, 238600 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 216500 nanosegundos
Thread 2 is writting, Tiempo log, 16, 194900 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 196600 nanosegundos
Thread 2 is writting, Tiempo log, 17, 240500 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 262800 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 111700 nanosegundos
Thread 2 is writting, Tiempo log, 18, 377800 nanosegundos
Thread 2 is writting, Tiempo log, 19, 109800 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 370900 nanosegundos
Thread 2 is writting, Tiempo log, 20, 241200 nanosegundos
