Thread 1 is wrtting, Tiempo getFileLogger: 284300 nanosegundos
Thread 2 is writting, Tiempo getFileLogger: 272800 nanosegundos
Thread 1 is wrtting, Tiempo log, 1, 1176600 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1236500 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 256400 nanosegundos
Thread 2 is writting, Tiempo log, 2, 246000 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 197100 nanosegundos
Thread 2 is writting, Tiempo log, 3, 247900 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 254500 nanosegundos
Thread 2 is writting, Tiempo log, 4, 275200 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 309700 nanosegundos
Thread 2 is writting, Tiempo log, 5, 253800 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 230900 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 128800 nanosegundos
Thread 2 is writting, Tiempo log, 6, 475900 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 307100 nanosegundos
Thread 2 is writting, Tiempo log, 7, 242800 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 258400 nanosegundos
Thread 2 is writting, Tiempo log, 8, 252600 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 220400 nanosegundos
Thread 2 is writting, Tiempo log, 9, 192000 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 205600 nanosegundos
Thread 2 is writting, Tiempo log, 10, 248100 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 218100 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 117600 nanosegundos
Thread 2 is writting, Tiempo log, 11, 343100 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 228800 nanosegundos
Thread 2 is writting, Tiempo log, 12, 236500 nanosegundos
Thread 2 is writting, Tiempo log, 13, 129300 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 424100 nanosegundos
Thread 2 is writting, Tiempo log, 14, 262200 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 264600 nanosegundos
Thread 2 is writting, Tiempo log, 15, 250800 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 196300 nanosegundos
Thread 2 is writting, Tiempo log, 16, 195600 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 209600 nanosegundos
Thread 2 is writting, Tiempo log, 17, 252500 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 261500 nanosegundos
Thread 2 is writting, Tiempo log, 18, 265000 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 289300 nanosegundos
Thread 2 is writting, Tiempo log, 19, 265700 nanosegundos
Thread 2 is writting, Tiempo log, 20, 104000 nanosegundos
