Thread 1 is wrtting, Tiempo getFileLogger: 239800 nanosegundos
Thread 2 is writting, Tiempo getFileLogger: 265400 nanosegundos
Thread 1 is wrtting, Tiempo log, 1, 1083300 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1143900 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 208000 nanosegundos
Thread 2 is writting, Tiempo log, 2, 206000 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 211400 nanosegundos
Thread 2 is writting, Tiempo log, 3, 243800 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 261400 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 129000 nanosegundos
Thread 2 is writting, Tiempo log, 4, 425800 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 262100 nanosegundos
Thread 2 is writting, Tiempo log, 5, 274700 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 250400 nanosegundos
Thread 2 is writting, Tiempo log, 6, 287800 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 289800 nanosegundos
Thread 2 is writting, Tiempo log, 7, 225900 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 220000 nanosegundos
Thread 2 is writting, Tiempo log, 8, 242200 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 202400 nanosegundos
Thread 2 is writting, Tiempo log, 9, 217800 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 251400 nanosegundos
Thread 2 is writting, Tiempo log, 10, 288200 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 281200 nanosegundos
Thread 2 is writting, Tiempo log, 11, 270400 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 228700 nanosegundos
Thread 2 is writting, Tiempo log, 12, 226700 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 227500 nanosegundos
Thread 2 is writting, Tiempo log, 13, 258500 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 240700 nanosegundos
Thread 2 is writting, Tiempo log, 14, 223500 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 250100 nanosegundos
Thread 2 is writting, Tiempo log, 15, 240600 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 239600 nanosegundos
Thread 2 is writting, Tiempo log, 16, 214000 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 235700 nanosegundos
Thread 2 is writting, Tiempo log, 17, 236400 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 225100 nanosegundos
Thread 2 is writting, Tiempo log, 18, 247000 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 242600 nanosegundos
Thread 2 is writting, Tiempo log, 19, 241200 nanosegundos
Thread 2 is writting, Tiempo log, 20, 99100 nanosegundos
