Thread 2 is writting, Tiempo getFileLogger: 249600 nanosegundos
Thread 1 is wrtting, Tiempo getFileLogger: 250200 nanosegundos
Thread 2 is writting, Tiempo log, 1, 1112400 nanosegundos
Thread 1 is wrtting, Tiempo log, 1, 1173600 nanosegundos
Thread 2 is writting, Tiempo log, 2, 215200 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 243200 nanosegundos
Thread 2 is writting, Tiempo log, 3, 219200 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 247500 nanosegundos
Thread 2 is writting, Tiempo log, 4, 258100 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 218700 nanosegundos
Thread 2 is writting, Tiempo log, 5, 178800 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 186700 nanosegundos
Thread 2 is writting, Tiempo log, 6, 209000 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 227200 nanosegundos
Thread 2 is writting, Tiempo log, 7, 263500 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 290400 nanosegundos
Thread 2 is writting, Tiempo log, 8, 313800 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 272100 nanosegundos
Thread 2 is writting, Tiempo log, 9, 232200 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 215600 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 142600 nanosegundos
Thread 2 is writting, Tiempo log, 10, 422800 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 250000 nanosegundos
Thread 2 is writting, Tiempo log, 11, 250000 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 215000 nanosegundos
Thread 2 is writting, Tiempo log, 12, 210800 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 243000 nanosegundos
Thread 2 is writting, Tiempo log, 13, 249500 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 214400 nanosegundos
Thread 2 is writting, Tiempo log, 14, 227700 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 229200 nanosegundos
Thread 2 is writting, Tiempo log, 15, 245400 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 234800 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 111700 nanosegundos
Thread 2 is writting, Tiempo log, 16, 381300 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 249600 nanosegundos
Thread 2 is writting, Tiempo log, 17, 244100 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 248600 nanosegundos
Thread 2 is writting, Tiempo log, 18, 247600 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 238200 nanosegundos
Thread 2 is writting, Tiempo log, 19, 211300 nanosegundos
Thread 2 is writting, Tiempo log, 20, 100000 nanosegundos
