Thread 2 is writting, Tiempo log, 1, 1380200 nanosegundos
Thread 1 is wrtting, Tiempo log, 1, 1522600 nanosegundos
Thread 2 is writting, Tiempo log, 2, 262800 nanosegundos
Thread 1 is wrtting, Tiempo log, 2, 290500 nanosegundos
Thread 2 is writting, Tiempo log, 3, 255200 nanosegundos
Thread 1 is wrtting, Tiempo log, 3, 253600 nanosegundos
Thread 2 is writting, Tiempo log, 4, 331900 nanosegundos
Thread 1 is wrtting, Tiempo log, 4, 325400 nanosegundos
Thread 2 is writting, Tiempo log, 5, 253200 nanosegundos
Thread 1 is wrtting, Tiempo log, 5, 247400 nanosegundos
Thread 2 is writting, Tiempo log, 6, 239600 nanosegundos
Thread 1 is wrtting, Tiempo log, 6, 283100 nanosegundos
Thread 2 is writting, Tiempo log, 7, 345900 nanosegundos
Thread 1 is wrtting, Tiempo log, 7, 467700 nanosegundos
Thread 2 is writting, Tiempo log, 8, 464500 nanosegundos
Thread 1 is wrtting, Tiempo log, 8, 248400 nanosegundos
Thread 2 is writting, Tiempo log, 9, 216500 nanosegundos
Thread 1 is wrtting, Tiempo log, 9, 194900 nanosegundos
Thread 2 is writting, Tiempo log, 10, 268400 nanosegundos
Thread 1 is wrtting, Tiempo log, 10, 265600 nanosegundos
Thread 2 is writting, Tiempo log, 11, 274900 nanosegundos
Thread 1 is wrtting, Tiempo log, 11, 241400 nanosegundos
Thread 2 is writting, Tiempo log, 12, 233300 nanosegundos
Thread 1 is wrtting, Tiempo log, 12, 259700 nanosegundos
Thread 2 is writting, Tiempo log, 13, 296700 nanosegundos
Thread 1 is wrtting, Tiempo log, 13, 275400 nanosegundos
Thread 2 is writting, Tiempo log, 14, 204500 nanosegundos
Thread 1 is wrtting, Tiempo log, 14, 203800 nanosegundos
Thread 2 is writting, Tiempo log, 15, 298200 nanosegundos
Thread 1 is wrtting, Tiempo log, 15, 279000 nanosegundos
Thread 2 is writting, Tiempo log, 16, 310300 nanosegundos
Thread 1 is wrtting, Tiempo log, 16, 270400 nanosegundos
Thread 2 is writting, Tiempo log, 17, 200900 nanosegundos
Thread 1 is wrtting, Tiempo log, 17, 292200 nanosegundos
Thread 2 is writting, Tiempo log, 18, 286300 nanosegundos
Thread 1 is wrtting, Tiempo log, 18, 235100 nanosegundos
Thread 2 is writting, Tiempo log, 19, 256300 nanosegundos
Thread 1 is wrtting, Tiempo log, 19, 292400 nanosegundos
Thread 2 is writting, Tiempo log, 20, 281800 nanosegundos
Thread 1 is wrtting, Tiempo log, 20, 256200 nanosegundos
